datetime,open,high,low,close,vol,amount,float_shares
2014-04-04,2.990000009536743,3.0369999408721924,2.990000009536743,3.0339999198913574,19158760.0,20918760.0,610496.875
2014-04-08,3.0369999408721924,3.0769999027252197,3.0209999084472656,3.0739998817443848,19477928.0,21454122.0,610496.875
2014-04-09,3.0810000896453857,3.1050000190734863,3.0810000896453857,3.1050000190734863,21446320.0,23970612.0,610496.875
2014-04-10,3.115000009536743,3.132999897003174,3.1019999980926514,3.121000051498413,36999848.0,41616260.0,610496.875
2014-04-11,3.111999988555908,3.115000009536743,3.0899999141693115,3.1050000190734863,12641681.0,14175611.0,610496.875
2014-04-14,3.1050000190734863,3.13700008392334,3.1019999980926514,3.132999897003174,16940880.0,19043504.0,610496.875
2014-04-15,3.132999897003174,3.132999897003174,3.1019999980926514,3.1089999675750732,11404000.0,12840784.0,610496.875
2014-04-16,3.1019999980926514,3.1089999675750732,3.0840001106262207,3.1050000190734863,13779900.0,15416988.0,610496.875
2014-04-17,3.1089999675750732,3.118000030517578,3.0989999771118164,3.1019999980926514,6967400.0,7828895.5,610496.875
2014-04-18,3.0769999027252197,3.118000030517578,3.0769999027252197,3.118000030517578,16956328.0,19007194.0,610496.875
2014-04-21,3.1089999675750732,3.121000051498413,3.055999994277954,3.059000015258789,17999532.0,20111166.0,610496.875
2014-04-22,3.068000078201294,3.068000078201294,2.990000009536743,3.0399999618530273,23145464.0,25410412.0,610496.875
2014-04-23,3.0339999198913574,3.0490000247955322,3.015000104904175,3.0239999294281006,18425000.0,20262156.0,610496.875
2014-04-24,3.0239999294281006,3.0280001163482666,2.990000009536743,2.990000009536743,9621911.0,10483801.0,610496.875
2014-04-25,2.990000009536743,2.990000009536743,2.9149999618530273,2.9149999618530273,26468100.0,28363304.0,610496.875
2014-04-28,2.937000036239624,2.937000036239624,2.815999984741211,2.815999984741211,8823098.0,9176416.0,610496.875
2014-04-29,2.822000026702881,2.8589999675750732,2.815999984741211,2.8589999675750732,25888010.0,26847754.0,610496.875
2014-04-30,2.8499999046325684,2.8910000324249268,2.8469998836517334,2.884000062942505,18394100.0,19235590.0,610496.875
2014-05-05,2.88100004196167,2.9119999408721924,2.86899995803833,2.9119999408721924,6395555.0,6737485.0,610496.875
2014-05-06,2.9059998989105225,2.940000057220459,2.9059998989105225,2.924999952316284,12611500.0,13411519.0,610496.875
2014-05-07,2.9149999618530273,2.9149999618530273,2.86899995803833,2.871999979019165,9155000.0,9677390.0,610496.875
2014-05-08,2.86899995803833,2.9149999618530273,2.8589999675750732,2.875,9053821.0,9542085.0,610496.875
2014-05-09,2.871999979019165,2.875,2.819000005722046,2.8440001010894775,16222700.0,16845548.0,610496.875
2014-05-12,2.8559999465942383,2.927999973297119,2.8559999465942383,2.927999973297119,11886477.0,12576651.0,610496.875
2014-05-13,2.934000015258789,2.934000015258789,2.796999931335449,2.921999931335449,14921900.0,15838220.0,610496.875
2014-05-14,2.9149999618530273,2.930999994277954,2.9059998989105225,2.9119999408721924,5695700.0,6047174.0,610496.875
2014-05-15,2.9149999618530273,2.9149999618530273,2.8529999256134033,2.8589999675750732,2883700.0,3029930.5,610496.875
2014-05-16,2.8559999465942383,2.8559999465942383,2.819000005722046,2.8529999256134033,12478978.0,12925701.0,610496.875
2014-05-19,2.8469998836517334,2.8469998836517334,2.815999984741211,2.828000068664551,9236922.0,9543177.0,610496.875
2014-05-20,2.8440001010894775,2.875,2.8410000801086426,2.8440001010894775,22937790.0,23932428.0,610496.875
2014-05-21,2.8440001010894775,2.871999979019165,2.802999973297119,2.871999979019165,16979800.0,17594158.0,610496.875
2014-05-22,2.871999979019165,2.9119999408721924,2.86899995803833,2.871999979019165,19496500.0,20544994.0,610496.875
2014-05-23,2.875,2.9119999408721924,2.871999979019165,2.9119999408721924,13223778.0,13910521.0,610496.875
2014-05-26,2.934000015258789,2.947000026702881,2.921999931335449,2.947000026702881,12393929.0,13231259.0,610496.875
2014-05-27,2.943000078201294,2.953000068664551,2.927999973297119,2.934000015258789,12729971.0,13606048.0,610496.875
2014-05-28,2.934000015258789,2.9809999465942383,2.930999994277954,2.9749999046325684,14089299.0,15099768.0,610496.875
2014-05-29,2.9679999351501465,2.986999988555908,2.934000015258789,2.937000036239624,13971488.0,15027279.0,610496.875
2014-05-30,2.937000036239624,2.9560000896453857,2.9189999103546143,2.947000026702881,10517400.0,11235696.0,610496.875
2014-06-03,2.9560000896453857,2.9619998931884766,2.937000036239624,2.937000036239624,14096600.0,15131089.0,610496.875
2014-06-04,2.937000036239624,2.937000036239624,2.88700008392334,2.9119999408721924,5596968.0,5935542.5,610496.875
2014-06-05,2.9119999408721924,2.950000047683716,2.9089999198913574,2.950000047683716,7450099.0,7948447.0,610496.875
2014-06-06,2.950000047683716,2.953000068664551,2.9189999103546143,2.940000057220459,7921175.0,8463563.0,610496.875
2014-06-09,2.934000015258789,2.950000047683716,2.9119999408721924,2.9149999618530273,6077013.0,6485079.5,610496.875
2014-06-10,2.927999973297119,2.9590001106262207,2.9089999198913574,2.9590001106262207,5783800.0,6172035.5,610496.875
2014-06-11,2.9590001106262207,2.9749999046325684,2.950000047683716,2.9749999046325684,23757032.0,25498400.0,610496.875
2014-06-12,2.9679999351501465,2.9719998836517334,2.953000068664551,2.9679999351501465,2811748.0,3027612.0,610496.875
2014-06-13,2.9649999141693115,3.009000062942505,2.9619998931884766,3.00600004196167,9792700.0,10647357.0,610496.875
2014-06-16,3.009000062942505,3.0239999294281006,3.00600004196167,3.0209999084472656,13298822.0,14530513.0,610496.875
2014-06-17,3.0209999084472656,3.0209999084472656,2.990000009536743,2.993000030517578,8564300.0,9337640.0,610496.875
2014-06-18,2.996000051498413,3.0,2.9719998836517334,2.9779999256134033,9620702.0,10412443.0,610496.875
2014-06-19,2.9779999256134033,2.9809999465942383,2.875,2.884000062942505,19417400.0,20631854.0,610496.875
2014-06-20,2.884000062942505,2.9149999618530273,2.884000062942505,2.9149999618530273,12023800.0,12693114.0,610496.875
2014-06-23,2.9189999103546143,2.9560000896453857,2.8970000743865967,2.940000057220459,10273614.0,10975483.0,610496.875
2014-06-24,2.940000057220459,2.9649999141693115,2.937000036239624,2.9619998931884766,7944863.0,8523000.0,610496.875
2014-06-25,2.953000068664551,2.953000068664551,2.930999994277954,2.943000078201294,4107200.0,4392670.5,610496.875
2014-06-26,2.943000078201294,2.986999988555908,2.943000078201294,2.986999988555908,5908900.0,6385806.5,610496.875
2014-06-27,2.993000030517578,3.0239999294281006,2.9779999256134033,3.00600004196167,8981599.0,9783042.0,610496.875
2014-06-30,3.00600004196167,3.0429999828338623,3.00600004196167,3.0399999618530273,9406934.0,10324866.0,610496.875
2014-07-01,3.0399999618530273,3.065000057220459,3.0339999198913574,3.065000057220459,11035457.0,12179039.0,610496.875
2014-07-02,3.062000036239624,3.0899999141693115,3.052000045776367,3.0899999141693115,9063185.0,10063122.0,610496.875
2014-07-03,3.0899999141693115,3.130000114440918,3.0810000896453857,3.124000072479248,22598890.0,25337658.0,610496.875
2014-07-04,3.124000072479248,3.127000093460083,3.1050000190734863,3.115000009536743,5946566.0,6697543.0,610496.875
2014-07-07,3.115000009536743,3.132999897003174,3.0989999771118164,3.121000051498413,10718433.0,12061467.0,610496.875
2014-07-08,3.127000093460083,3.1459999084472656,3.0959999561309814,3.1459999084472656,19923936.0,22480988.0,610496.875
2014-07-09,3.132999897003174,3.1519999504089355,3.0899999141693115,3.0929999351501465,11486578.0,12976886.0,610496.875
2014-07-10,3.0899999141693115,3.115000009536743,3.0869998931884766,3.0899999141693115,17402000.0,19505932.0,610496.875
2014-07-11,3.0869998931884766,3.1429998874664307,3.0869998931884766,3.13700008392334,18461366.0,20797612.0,610496.875
2014-07-14,3.1429998874664307,3.190000057220459,3.13700008392334,3.186000108718872,33980656.0,38717920.0,610496.875
2014-07-15,3.186000108718872,3.1989998817443848,3.1649999618530273,3.193000078201294,23474500.0,26911418.0,610496.875
2014-07-16,3.190000057220459,3.2049999237060547,3.1519999504089355,3.1649999618530273,15916939.0,18259028.0,610496.875
2014-07-17,3.1649999618530273,3.1649999618530273,3.115000009536743,3.140000104904175,13991140.0,15829171.0,610496.875
2014-07-18,3.130000114440918,3.1710000038146973,3.121000051498413,3.1459999084472656,19535000.0,22246226.0,610496.875
2014-07-21,3.1459999084472656,3.1549999713897705,3.124000072479248,3.13700008392334,10060601.0,11395924.0,610496.875
2014-07-22,3.13700008392334,3.186000108718872,3.13700008392334,3.186000108718872,29947700.0,34070532.0,610496.875
2014-07-23,3.186000108718872,3.1989998817443848,3.1489999294281006,3.1619999408721924,6382672.0,7320833.0,610496.875
2014-07-24,3.1679999828338623,3.180000066757202,3.118000030517578,3.1579999923706055,16383661.0,18640088.0,610496.875
2014-07-25,3.1549999713897705,3.193000078201294,3.1549999713897705,3.190000057220459,29923470.0,34155628.0,610496.875
2014-07-28,3.193000078201294,3.255000114440918,3.193000078201294,3.252000093460083,12509030.0,14525174.0,610496.875
2014-07-29,3.252000093460083,3.302000045776367,3.252000093460083,3.2860000133514404,53876724.0,63313960.0,610496.875
2014-07-30,3.2890000343322754,3.316999912261963,3.2709999084472656,3.2920000553131104,38290796.0,45230652.0,610496.875
2014-07-31,3.2990000247955322,3.3389999866485596,3.2920000553131104,3.3359999656677246,23696860.0,28250730.0,610496.875
2014-08-01,3.3420000076293945,3.3480000495910645,3.2860000133514404,3.302000045776367,25014988.0,29854576.0,610496.875
2014-08-04,3.302000045776367,3.3510000705718994,3.2990000247955322,3.3510000705718994,38400576.0,45690060.0,610496.875
2014-08-05,3.3550000190734863,3.369999885559082,3.3389999866485596,3.367000102996826,11498253.0,13839739.0,610496.875
2014-08-06,3.375999927520752,3.4040000438690186,3.3480000495910645,3.3949999809265137,9101230.0,11013938.0,610496.875
2014-08-07,3.380000114440918,3.4170000553131104,3.3550000190734863,3.3610000610351562,12445669.0,15048093.0,610496.875
2014-08-08,3.3510000705718994,3.3889999389648438,3.3510000705718994,3.380000114440918,36300248.0,43769384.0,610496.875
2014-08-11,3.3919999599456787,3.438999891281128,3.3889999389648438,3.438999891281128,22926826.0,28012272.0,610496.875
2014-08-12,3.444999933242798,3.4600000381469727,3.431999921798706,3.4600000381469727,19154896.0,23593820.0,610496.875
2014-08-13,3.4700000286102295,3.4700000286102295,3.4140000343322754,3.4600000381469727,29295496.0,36064984.0,610496.875
2014-08-14,3.4600000381469727,3.484999895095825,3.4260001182556152,3.436000108718872,12192400.0,15076084.0,610496.875
2014-08-15,3.4260001182556152,3.489000082015991,3.4260001182556152,3.4820001125335693,22997788.0,28381914.0,610496.875
2014-08-18,3.500999927520752,3.5510001182556152,3.494999885559082,3.5380001068115234,48383740.0,60530392.0,610496.875
2014-08-19,3.553999900817871,3.559999942779541,3.509999990463257,3.5480000972747803,24676996.0,31089762.0,610496.875
2014-08-20,3.5230000019073486,3.572999954223633,3.5230000019073486,3.5480000972747803,27751622.0,35112244.0,610496.875
2014-08-21,3.5480000972747803,3.553999900817871,3.497999906539917,3.5409998893737793,15233000.0,19159064.0,610496.875
2014-08-22,3.5409998893737793,3.572999954223633,3.5260000228881836,3.565999984741211,10541820.0,13346855.0,610496.875
2014-08-25,3.5820000171661377,3.5850000381469727,3.5290000438690186,3.5350000858306885,17240254.0,21805768.0,610496.875
2014-08-26,3.5350000858306885,3.5450000762939453,3.4509999752044678,3.4730000495910645,27589276.0,34504144.0,610496.875
2014-08-27,3.4730000495910645,3.489000082015991,3.4600000381469727,3.4760000705718994,75062760.0,93113392.0,610496.875
2014-08-28,3.4700000286102295,3.484999895095825,3.428999900817871,3.441999912261963,32440632.0,40133668.0,610496.875
2014-08-29,3.4200000762939453,3.489000082015991,3.4200000762939453,3.489000082015991,15611477.0,19276090.0,610496.875
2014-09-01,3.509999990463257,3.553999900817871,3.494999885559082,3.553999900817871,13926991.0,17516952.0,610496.875
2014-09-02,3.565999984741211,3.61899995803833,3.559999942779541,3.615999937057495,31796302.0,40585384.0,610496.875
2014-09-03,3.6500000953674316,3.6600000858306885,3.6070001125335693,3.6470000743865967,35416680.0,45716340.0,610496.875
2014-09-04,3.6440000534057617,3.681999921798706,3.631999969482422,3.674999952316284,43078368.0,55936992.0,610496.875
2014-09-05,3.690999984741211,3.703000068664551,3.6570000648498535,3.694000005722046,41726692.0,54526512.0,610496.875
2014-09-09,3.7070000171661377,3.7279999256134033,3.6689999103546143,3.7249999046325684,41082900.0,53949836.0,610496.875
2014-09-10,3.7070000171661377,3.734999895095825,3.687999963760376,3.7309999465942383,20084740.0,26475294.0,610496.875
2014-09-11,3.73799991607666,3.7809998989105225,3.690999984741211,3.7249999046325684,28798100.0,38176852.0,610496.875
2014-09-12,3.7160000801086426,3.7839999198913574,3.7100000381469727,3.7750000953674316,36116500.0,47902408.0,610496.875
2014-09-15,3.75600004196167,3.819000005722046,3.75600004196167,3.812000036239624,31804044.0,42675668.0,610496.875
2014-09-16,3.815999984741211,3.825000047683716,3.6689999103546143,3.674999952316284,43002212.0,57429864.0,610496.875
2014-09-17,3.6689999103546143,3.7130000591278076,3.634999990463257,3.7100000381469727,72816728.0,94996400.0,610496.875
2014-09-18,3.694000005722046,3.73799991607666,3.681999921798706,3.73799991607666,33091788.0,43618756.0,610496.875
2014-09-19,3.73799991607666,3.7809998989105225,3.7249999046325684,3.7750000953674316,35586900.0,47326324.0,610496.875
2014-09-22,3.7690000534057617,3.7690000534057617,3.703000068664551,3.7160000801086426,45955436.0,60818452.0,610496.875
2014-09-23,3.7130000591278076,3.7720000743865967,3.7130000591278076,3.7720000743865967,47477556.0,62986868.0,610496.875
2014-09-24,3.763000011444092,3.8310000896453857,3.75,3.828000068664551,57805392.0,77709424.0,610496.875
2014-09-25,3.8469998836517334,3.865000009536743,3.799999952316284,3.822000026702881,41795312.0,56793392.0,610496.875
2014-09-26,3.815999984741211,3.8440001010894775,3.7839999198913574,3.8369998931884766,37521360.0,50755264.0,610496.875
2014-09-29,3.8440001010894775,3.884000062942505,3.8399999141693115,3.884000062942505,35949964.0,49148844.0,610496.875
2014-09-30,3.884000062942505,3.9179999828338623,3.88100004196167,3.9119999408721924,33412900.0,46051684.0,610496.875
2014-10-08,3.924999952316284,3.986999988555908,3.9089999198913574,3.986999988555908,50463448.0,70294848.0,610496.875
2014-10-09,3.990000009536743,3.999000072479248,3.927999973297119,3.990000009536743,45512824.0,63748128.0,610496.875
2014-10-10,3.9769999980926514,3.993000030517578,3.943000078201294,3.9679999351501465,33820900.0,47336852.0,610496.875
2014-10-13,3.924999952316284,3.9709999561309814,3.9000000953674316,3.9709999561309814,100501312.0,139675440.0,610496.875
2014-10-14,3.9619998931884766,3.996000051498413,3.9210000038146973,3.953000068664551,47633204.0,66586616.0,610496.875
2014-10-15,3.9489998817443848,3.9739999771118164,3.9149999618530273,3.9709999561309814,49867300.0,69513504.0,610496.875
2014-10-16,3.9489998817443848,3.990000009536743,3.9030001163482666,3.9059998989105225,57389960.0,80057760.0,610496.875
2014-10-17,3.9000000953674316,3.9089999198913574,3.7809998989105225,3.861999988555908,52339908.0,71368184.0,610496.875
